id,utcDate,matchday,homeTeam.id,homeTeam.name,awayTeam.id,awayTeam.name,score.fullTime.home,score.fullTime.away,result,home_form,away_form,home_norm,away_norm,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals,h2h_away_goals,h2h_matches_count,h2h_win_ratio,h2h_goal_difference,h2h_avg_goals,isDerby,derbyType,home_current_value_eur,home_previous_value_eur,home_value_change_pct,home_squad_avg_age,home_absolute_change,home_log_current_value,away_current_value_eur,away_previous_value_eur,away_value_change_pct,away_squad_avg_age,away_absolute_change,away_log_current_value,home_goals,home_xg,home_injury_count,home_last5_form_points,away_goals,away_xg,away_injury_count,away_last5_form_points,value_difference,value_ratio,goals_difference,goals_ratio,xg_difference,xg_ratio,form_difference,injury_difference,age_difference,home_power_index,away_power_index,power_difference,performance_ratio
502430,2024-10-20T15:30:00Z,7,11,VfL Wolfsburg,12,SV Werder Bremen,2,4,AwayWin,1.0,3.0,vfl wolfsburg,sv werder bremen,0,0,0,4,2,2,0.0,2,3.0,1,sv werder bremen vs vfl wolfsburg,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,7.0,5.3,0.0,0.0,8.0,6.4,0.0,0.0,120000000.0,2.090909090909091,-1.0,0.875,-1.1000000000000005,0.8281249999999999,0.0,0.0,-0.5999999999999979,13.475,12.963999999999999,0.511000000000001,1.3207547169811322
540459,2024-10-25T00:00:00Z,0,739,1. FC Köln,1739,Paderborn,1,2,A,0.0,0.0,1. fc koln,paderborn,0,0,0,0,0,0,0.5,0,2.5,0,Normal,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,9.0,6.8,0.0,0.0,7.111111111111111,6.216666666666668,0.0,0.0,-161388888.8888889,0.38257173219978746,1.8888888888888893,1.265625,0.5833333333333321,1.0938337801608577,0.0,0.0,0.5999999999999979,12.894,13.321,-0.4269999999999996,1.3235294117647058
502439,2024-10-25T18:30:00Z,8,15,1. FSV Mainz 05,18,Borussia Mönchengladbach,1,1,Draw,6.0,1.0,1. fsv mainz 05,borussia monchengladbach,0,0,0,3,3,2,0.0,0,3.0,0,Normal,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,5.0,7.0,0.0,0.0,1.0,5.2,0.0,0.0,-130000000.0,0.48,4.0,5.0,1.7999999999999998,1.346153846153846,0.0,0.0,-0.10000000000000142,13.02,13.537999999999998,-0.5179999999999989,0.7142857142857143
540460,2024-10-26T00:00:00Z,0,740,Elversberg,1740,Hamburger SV,4,2,H,0.0,0.0,elversberg,hamburger sv,0,0,0,0,0,0,0.5,0,2.5,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,70000000.0,65000000.0,7.7,26.8,5000000.0,18.06,7.111111111111111,6.216666666666668,0.0,0.0,2.0,3.5,0.0,1.0,191388888.8888889,3.734126984126984,5.111111111111111,3.5555555555555554,2.7166666666666677,1.7761904761904765,-1.0,0.0,-0.6999999999999993,13.321,12.941999999999998,0.37900000000000134,1.1438784629133152
502434,2024-10-26T13:30:00Z,8,10,VfB Stuttgart,720,Holstein Kiel,2,1,HomeWin,7.0,1.0,vfb stuttgart,holstein kiel,0,0,0,0,0,0,0.5,0,2.5,0,Normal,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,5.0,5.0,0.0,0.0,7.111111111111111,6.216666666666668,0.0,0.0,-41388888.888888896,0.8416578108395324,-2.1111111111111107,0.703125,-1.2166666666666677,0.8042895442359248,0.0,0.0,-0.40000000000000213,13.447,13.321,0.12599999999999945,1.0
502435,2024-10-26T13:30:00Z,8,721,RB Leipzig,17,SC Freiburg,3,1,HomeWin,6.0,7.0,rb leipzig,sc freiburg,0,0,0,7,2,2,0.0,5,4.5,0,Normal,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,6.0,7.8,0.0,2.25,7.0,7.3,0.0,0.0,340000000.0,2.888888888888889,-1.0,0.8571428571428571,0.5,1.0684931506849316,2.25,0.0,-2.3999999999999986,14.724,13.307,1.4169999999999998,0.7692307692307693
502438,2024-10-26T13:30:00Z,8,16,FC Augsburg,4,Borussia Dortmund,2,1,HomeWin,6.0,0.0,fc augsburg,borussia dortmund,0,0,0,2,6,2,0.0,-4,4.0,0,Normal,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,7.0,3.7,0.0,0.0,9.0,7.8,0.0,0.0,-340000000.0,0.2765957446808511,-2.0,0.7777777777777778,-4.1,0.4743589743589744,0.0,0.0,1.3000000000000007,13.075999999999999,13.979,-0.9030000000000005,1.8918918918918919
502442,2024-10-26T13:30:00Z,8,20,FC St. Pauli,11,VfL Wolfsburg,0,0,Draw,2.0,3.0,fc st. pauli,vfl wolfsburg,0,0,0,0,0,0,0.5,0,2.5,0,Normal,45000000.0,40000000.0,12.5,26.9,5000000.0,17.62,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,7.0,5.4,0.0,0.0,7.0,5.3,0.0,0.0,-185000000.0,0.1956521739130435,0.0,1.0,0.10000000000000053,1.0188679245283019,0.0,0.0,1.0999999999999979,12.334,13.475,-1.141,1.2962962962962963
502437,2024-10-26T16:30:00Z,8,12,SV Werder Bremen,3,Bayer 04 Leverkusen,2,2,Draw,1.0,6.0,sv werder bremen,bayer 04 leverkusen,0,0,0,0,8,2,0.0,-8,4.0,0,Normal,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,8.0,6.4,0.0,0.0,8.0,6.3,0.0,0.0,-510000000.0,0.1774193548387097,0.0,1.0,0.10000000000000053,1.015873015873016,0.0,0.0,1.1999999999999993,12.963999999999999,14.174999999999999,-1.2110000000000003,1.25
502441,2024-10-27T14:30:00Z,8,36,VfL Bochum 1848,5,FC Bayern München,0,5,AwayWin,4.0,7.0,bochum 1848,fc bayern munchen,0,0,0,3,9,2,0.0,-6,6.0,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,7.111111111111111,6.216666666666668,0.0,0.0,18.0,11.3,0.0,0.0,-718611111.1111112,0.2667233560090703,-10.88888888888889,0.3950617283950617,-5.083333333333333,0.5501474926253688,0.0,0.0,-0.6999999999999993,13.321,14.489999999999998,-1.1689999999999987,1.1438784629133152
502440,2024-10-27T16:30:00Z,8,28,1. FC Union Berlin,19,Eintracht Frankfurt,1,1,Draw,7.0,3.0,1. fc union berlin,eintracht frankfurt,0,0,0,0,3,2,0.0,-3,1.5,0,Normal,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,8.0,5.7,0.0,0.0,11.0,7.0,0.0,0.0,-130000000.0,0.5357142857142857,-3.0,0.7272727272727273,-1.2999999999999998,0.8142857142857143,0.0,0.0,0.8000000000000007,13.180999999999997,13.614999999999998,-0.43400000000000105,1.4035087719298245
502436,2024-10-27T18:30:00Z,8,44,1. FC Heidenheim 1846,2,TSG 1899 Hoffenheim,0,0,Draw,1.0,3.0,1. fc heidenheim 1846,tsg 1899 hoffenheim,0,0,0,3,4,2,0.0,-1,3.5,0,Normal,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,2.0,5.0,0.0,0.0,8.0,5.4,0.0,0.0,-150000000.0,0.21052631578947367,-6.0,0.25,-0.40000000000000036,0.9259259259259258,0.0,0.0,1.8999999999999986,12.25,13.341999999999999,-1.0919999999999987,0.4
502443,2024-11-01T19:30:00Z,9,3,Bayer 04 Leverkusen,10,VfB Stuttgart,0,0,Draw,4.0,2.0,bayer 04 leverkusen,vfb stuttgart,0,0,0,3,3,2,0.0,0,3.0,0,Normal,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,8.0,6.3,0.0,0.0,5.0,5.0,0.0,0.0,400000000.0,2.8181818181818183,3.0,1.6,1.2999999999999998,1.26,0.0,0.0,-0.5,14.174999999999999,13.447,0.7279999999999998,1.2698412698412698
540461,2024-11-02T00:00:00Z,0,741,Hertha,1741,1. FC Köln,0,1,A,0.0,0.0,hertha,1. fc koln,0,0,0,0,0,0,0.5,0,2.5,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,7.111111111111111,6.216666666666668,0.0,0.0,9.0,6.8,0.0,0.0,161388888.8888889,2.613888888888889,-1.8888888888888893,0.7901234567901234,-0.5833333333333321,0.91421568627451,0.0,0.0,-0.5999999999999979,13.321,12.894,0.4269999999999996,1.1438784629133152
502444,2024-11-02T14:30:00Z,9,5,FC Bayern München,28,1. FC Union Berlin,3,0,HomeWin,4.0,3.0,fc bayern munchen,1. fc union berlin,0,0,0,6,1,2,0.0,5,3.5,0,Normal,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,18.0,11.3,0.0,0.0,8.0,5.7,0.0,0.0,830000000.0,6.533333333333333,10.0,2.25,5.6000000000000005,1.9824561403508774,0.0,0.0,-0.3000000000000007,14.489999999999998,13.180999999999997,1.309000000000001,1.5929203539823007
502446,2024-11-02T14:30:00Z,9,19,Eintracht Frankfurt,36,VfL Bochum 1848,7,2,HomeWin,4.0,4.0,eintracht frankfurt,bochum 1848,0,0,0,2,2,2,0.0,0,2.0,0,Normal,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,11.0,7.0,0.0,0.0,7.111111111111111,6.216666666666668,0.0,0.0,18611111.111111104,1.0712008501594048,3.8888888888888893,1.546875,0.7833333333333323,1.1260053619302948,0.0,0.0,0.1999999999999993,13.614999999999998,13.321,0.2939999999999987,1.5714285714285714
502447,2024-11-02T14:30:00Z,9,2,TSG 1899 Hoffenheim,20,FC St. Pauli,0,2,AwayWin,3.0,2.0,tsg 1899 hoffenheim,fc st. pauli,0,0,0,0,0,0,0.5,0,2.5,0,Normal,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,45000000.0,40000000.0,12.5,26.9,5000000.0,17.62,8.0,5.4,0.0,0.0,7.0,5.4,0.0,0.0,145000000.0,4.222222222222222,1.0,1.1428571428571428,0.0,1.0,0.0,0.0,-1.5999999999999979,13.341999999999999,12.334,1.0079999999999991,1.4814814814814814
502449,2024-11-02T14:30:00Z,9,11,VfL Wolfsburg,16,FC Augsburg,1,1,Draw,6.0,1.0,vfl wolfsburg,fc augsburg,0,0,0,3,6,2,0.0,-3,4.5,0,Normal,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,7.0,5.3,0.0,0.0,7.0,3.7,0.0,0.0,100000000.0,1.7692307692307692,0.0,1.0,1.5999999999999996,1.4324324324324322,0.0,0.0,-0.3999999999999986,13.475,13.075999999999999,0.3990000000000009,1.3207547169811322
502451,2024-11-02T14:30:00Z,9,720,Holstein Kiel,44,1. FC Heidenheim 1846,1,0,HomeWin,1.0,3.0,holstein kiel,1. fc heidenheim 1846,0,0,0,0,0,0,0.5,0,2.5,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,7.111111111111111,6.216666666666668,0.0,0.0,2.0,5.0,0.0,0.0,221388888.8888889,6.534722222222222,5.111111111111111,3.5555555555555554,1.2166666666666677,1.2433333333333336,0.0,0.0,-1.0999999999999979,13.321,12.25,1.0709999999999997,1.1438784629133152
502445,2024-11-02T17:30:00Z,9,4,Borussia Dortmund,721,RB Leipzig,2,1,HomeWin,6.0,6.0,borussia dortmund,rb leipzig,0,0,0,3,7,2,0.0,-4,5.0,0,Normal,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,9.0,7.8,0.0,0.0,6.0,7.8,0.0,2.25,-50000000.0,0.9038461538461539,3.0,1.5,0.0,1.0,-2.25,0.0,0.7999999999999972,13.979,14.724,-0.745000000000001,1.153846153846154
540462,2024-11-03T00:00:00Z,0,742,Hamburger SV,1742,Nurnberg,1,1,D,0.0,0.0,hamburger sv,nurnberg,0,0,0,0,0,0,0.5,0,2.5,0,Normal,70000000.0,65000000.0,7.7,26.8,5000000.0,18.06,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,2.0,3.5,0.0,1.0,7.111111111111111,6.216666666666668,0.0,0.0,-191388888.8888889,0.2678002125398512,-5.111111111111111,0.28125,-2.7166666666666677,0.5630026809651474,1.0,0.0,0.6999999999999993,12.941999999999998,13.321,-0.37900000000000134,0.5714285714285714
502448,2024-11-03T14:30:00Z,9,17,SC Freiburg,15,1. FSV Mainz 05,0,0,Draw,1.0,4.0,sc freiburg,1. fsv mainz 05,0,0,0,2,1,2,0.0,1,1.5,0,Normal,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,7.0,7.3,0.0,0.0,5.0,7.0,0.0,0.0,60000000.0,1.5,2.0,1.4,0.2999999999999998,1.042857142857143,0.0,0.0,0.6000000000000014,13.307,13.02,0.2870000000000008,0.9589041095890412
502450,2024-11-03T16:30:00Z,9,18,Borussia Mönchengladbach,12,SV Werder Bremen,4,1,HomeWin,9.0,1.0,borussia monchengladbach,sv werder bremen,0,0,0,4,4,2,0.0,0,4.0,0,Normal,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,1.0,5.2,0.0,0.0,8.0,6.4,0.0,0.0,140000000.0,2.272727272727273,-7.0,0.125,-1.2000000000000002,0.8125,0.0,0.0,-0.3999999999999986,13.537999999999998,12.963999999999999,0.5739999999999998,0.1923076923076923
540463,2024-11-08T00:00:00Z,0,743,Braunschweig,1743,Hamburger SV,3,1,H,0.0,0.0,braunschweig,hamburger sv,0,0,0,0,0,0,0.5,0,2.5,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,70000000.0,65000000.0,7.7,26.8,5000000.0,18.06,7.111111111111111,6.216666666666668,0.0,0.0,2.0,3.5,0.0,1.0,191388888.8888889,3.734126984126984,5.111111111111111,3.5555555555555554,2.7166666666666677,1.7761904761904765,-1.0,0.0,-0.6999999999999993,13.321,12.941999999999998,0.37900000000000134,1.1438784629133152
502458,2024-11-08T19:30:00Z,10,28,1. FC Union Berlin,17,SC Freiburg,0,0,Draw,5.0,3.0,1. fc union berlin,sc freiburg,0,0,0,2,1,2,0.0,1,1.5,0,Normal,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,8.0,5.7,0.0,0.0,7.0,7.3,0.0,0.0,-30000000.0,0.8333333333333334,1.0,1.1428571428571428,-1.5999999999999996,0.7808219178082192,0.0,0.0,0.6000000000000014,13.180999999999997,13.307,-0.126000000000003,1.4035087719298245
540464,2024-11-09T00:00:00Z,0,744,1. FC Köln,1744,Greuther Furth,1,0,H,0.0,0.0,1. fc koln,greuther furth,0,0,0,0,0,0,0.5,0,2.5,0,Normal,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,9.0,6.8,0.0,0.0,7.111111111111111,6.216666666666668,0.0,0.0,-161388888.8888889,0.38257173219978746,1.8888888888888893,1.265625,0.5833333333333321,1.0938337801608577,0.0,0.0,0.5999999999999979,12.894,13.321,-0.4269999999999996,1.3235294117647058
502459,2024-11-09T14:30:00Z,10,36,VfL Bochum 1848,3,Bayer 04 Leverkusen,1,1,Draw,5.0,2.0,bochum 1848,bayer 04 leverkusen,0,0,0,0,9,2,0.0,-9,4.5,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,7.111111111111111,6.216666666666668,0.0,0.0,8.0,6.3,0.0,0.0,-358611111.1111111,0.42159498207885304,-0.8888888888888893,0.8888888888888888,-0.08333333333333215,0.986772486772487,0.0,0.0,0.9000000000000021,13.321,14.174999999999999,-0.8539999999999992,1.1438784629133152
502457,2024-11-09T14:30:00Z,10,15,1. FSV Mainz 05,4,Borussia Dortmund,3,1,HomeWin,4.0,4.0,1. fsv mainz 05,borussia dortmund,0,0,0,4,1,2,0.0,3,2.5,0,Normal,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,5.0,7.0,0.0,0.0,9.0,7.8,0.0,0.0,-350000000.0,0.2553191489361702,-4.0,0.5555555555555556,-0.7999999999999998,0.8974358974358975,0.0,0.0,1.0,13.02,13.979,-0.9589999999999996,0.7142857142857143
502460,2024-11-09T14:30:00Z,10,20,FC St. Pauli,5,FC Bayern München,0,1,AwayWin,1.0,3.0,fc st. pauli,fc bayern munchen,0,0,0,0,0,0,0.5,0,2.5,0,Normal,45000000.0,40000000.0,12.5,26.9,5000000.0,17.62,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,7.0,5.4,0.0,0.0,18.0,11.3,0.0,0.0,-935000000.0,0.04591836734693878,-11.0,0.3888888888888889,-5.9,0.4778761061946903,0.0,0.0,0.09999999999999787,12.334,14.489999999999998,-2.155999999999999,1.2962962962962963
502455,2024-11-09T14:30:00Z,10,12,SV Werder Bremen,720,Holstein Kiel,2,1,HomeWin,4.0,3.0,sv werder bremen,holstein kiel,0,0,0,0,0,0,0.5,0,2.5,0,Normal,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,8.0,6.4,0.0,0.0,7.111111111111111,6.216666666666668,0.0,0.0,-151388888.8888889,0.4208289054197662,0.8888888888888893,1.125,0.18333333333333268,1.0294906166219837,0.0,0.0,0.29999999999999716,12.963999999999999,13.321,-0.3570000000000011,1.25
502453,2024-11-09T17:30:00Z,10,721,RB Leipzig,18,Borussia Mönchengladbach,0,0,Draw,6.0,2.0,rb leipzig,borussia monchengladbach,0,0,0,3,0,2,0.0,3,1.5,0,Normal,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,6.0,7.8,0.0,2.25,1.0,5.2,0.0,0.0,270000000.0,2.08,5.0,6.0,2.5999999999999996,1.5,2.25,0.0,-1.8999999999999986,14.724,13.537999999999998,1.1860000000000017,0.7692307692307693
502456,2024-11-10T14:30:00Z,10,16,FC Augsburg,2,TSG 1899 Hoffenheim,0,0,Draw,3.0,3.0,fc augsburg,tsg 1899 hoffenheim,0,0,0,2,4,2,0.0,-2,3.0,0,Normal,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,7.0,3.7,0.0,0.0,8.0,5.4,0.0,0.0,-60000000.0,0.6842105263157895,-1.0,0.875,-1.7000000000000002,0.6851851851851851,0.0,0.0,0.8999999999999986,13.075999999999999,13.341999999999999,-0.266,1.8918918918918919
502452,2024-11-10T16:30:00Z,10,10,VfB Stuttgart,19,Eintracht Frankfurt,2,3,AwayWin,4.0,1.0,vfb stuttgart,eintracht frankfurt,0,0,0,5,1,2,0.0,4,3.0,0,Normal,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,5.0,5.0,0.0,0.0,11.0,7.0,0.0,0.0,-60000000.0,0.7857142857142857,-6.0,0.45454545454545453,-2.0,0.7142857142857143,0.0,0.0,-0.6000000000000014,13.447,13.614999999999998,-0.16799999999999926,1.0
502454,2024-11-10T18:30:00Z,10,44,1. FC Heidenheim 1846,11,VfL Wolfsburg,1,3,AwayWin,1.0,0.0,1. fc heidenheim 1846,vfl wolfsburg,0,0,0,1,3,2,0.0,-2,2.0,0,Normal,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,2.0,5.0,0.0,0.0,7.0,5.3,0.0,0.0,-190000000.0,0.17391304347826086,-5.0,0.2857142857142857,-0.2999999999999998,0.9433962264150944,0.0,0.0,1.3999999999999986,12.25,13.475,-1.2249999999999996,0.4
540465,2024-11-22T00:00:00Z,0,745,Preußen Münster,1745,1. FC Köln,0,1,A,0.0,0.0,preuen munster,1. fc koln,0,0,0,0,0,0,0.5,0,2.5,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,7.111111111111111,6.216666666666668,0.0,0.0,9.0,6.8,0.0,0.0,161388888.8888889,2.613888888888889,-1.8888888888888893,0.7901234567901234,-0.5833333333333321,0.91421568627451,0.0,0.0,-0.5999999999999979,13.321,12.894,0.4269999999999996,1.1438784629133152
502463,2024-11-22T19:30:00Z,11,5,FC Bayern München,16,FC Augsburg,3,0,HomeWin,4.0,1.0,fc bayern munchen,fc augsburg,0,0,0,6,3,2,0.0,3,4.5,0,Normal,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,18.0,11.3,0.0,0.0,7.0,3.7,0.0,0.0,850000000.0,7.538461538461538,11.0,2.5714285714285716,7.6000000000000005,3.054054054054054,0.0,0.0,0.6000000000000014,14.489999999999998,13.075999999999999,1.4139999999999997,1.5929203539823007
540466,2024-11-23T00:00:00Z,0,746,Hamburger SV,1746,Schalke 04,2,2,D,0.0,0.0,hamburger sv,schalke 04,0,0,0,0,0,0,0.5,0,2.5,0,Normal,70000000.0,65000000.0,7.7,26.8,5000000.0,18.06,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,2.0,3.5,0.0,1.0,7.111111111111111,6.216666666666668,0.0,0.0,-191388888.8888889,0.2678002125398512,-5.111111111111111,0.28125,-2.7166666666666677,0.5630026809651474,1.0,0.0,0.6999999999999993,12.941999999999998,13.321,-0.37900000000000134,0.5714285714285714
502462,2024-11-23T14:30:00Z,11,10,VfB Stuttgart,36,VfL Bochum 1848,2,0,HomeWin,6.0,1.0,vfb stuttgart,bochum 1848,0,0,0,5,1,2,0.0,4,3.0,0,Normal,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,5.0,5.0,0.0,0.0,7.111111111111111,6.216666666666668,0.0,0.0,-41388888.888888896,0.8416578108395324,-2.1111111111111107,0.703125,-1.2166666666666677,0.8042895442359248,0.0,0.0,-0.40000000000000213,13.447,13.321,0.12599999999999945,1.0
502466,2024-11-23T14:30:00Z,11,2,TSG 1899 Hoffenheim,721,RB Leipzig,4,3,HomeWin,6.0,2.0,tsg 1899 hoffenheim,rb leipzig,0,0,0,2,4,2,0.0,-2,3.0,0,Normal,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,8.0,5.4,0.0,0.0,6.0,7.8,0.0,2.25,-330000000.0,0.36538461538461536,2.0,1.3333333333333333,-2.3999999999999995,0.6923076923076924,-2.25,0.0,1.1999999999999993,13.341999999999999,14.724,-1.3820000000000014,1.4814814814814814
502467,2024-11-23T14:30:00Z,11,11,VfL Wolfsburg,28,1. FC Union Berlin,1,0,HomeWin,2.0,3.0,vfl wolfsburg,1. fc union berlin,0,0,0,2,2,2,0.0,0,2.0,0,Normal,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,7.0,5.3,0.0,0.0,8.0,5.7,0.0,0.0,80000000.0,1.5333333333333334,-1.0,0.875,-0.40000000000000036,0.9298245614035087,0.0,0.0,-1.3000000000000007,13.475,13.180999999999997,0.29400000000000226,1.3207547169811322
502464,2024-11-23T14:30:00Z,11,4,Borussia Dortmund,17,SC Freiburg,4,0,HomeWin,4.0,1.0,borussia dortmund,sc freiburg,0,0,0,7,2,2,0.0,5,4.5,0,Normal,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,9.0,7.8,0.0,0.0,7.0,7.3,0.0,0.0,290000000.0,2.611111111111111,2.0,1.2857142857142858,0.5,1.0684931506849316,0.0,0.0,-1.6000000000000014,13.979,13.307,0.6719999999999988,1.153846153846154
502461,2024-11-23T14:30:00Z,11,3,Bayer 04 Leverkusen,44,1. FC Heidenheim 1846,5,2,HomeWin,1.0,0.0,bayer 04 leverkusen,1. fc heidenheim 1846,0,0,0,6,2,2,0.0,4,4.0,0,Normal,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,8.0,6.3,0.0,0.0,2.0,5.0,0.0,0.0,580000000.0,15.5,6.0,4.0,1.2999999999999998,1.26,0.0,0.0,-2.0,14.174999999999999,12.25,1.924999999999999,1.2698412698412698
502465,2024-11-23T17:30:00Z,11,19,Eintracht Frankfurt,12,SV Werder Bremen,1,0,HomeWin,4.0,3.0,eintracht frankfurt,sv werder bremen,0,0,0,3,3,2,0.0,0,3.0,0,Normal,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,11.0,7.0,0.0,0.0,8.0,6.4,0.0,0.0,170000000.0,2.5454545454545454,3.0,1.375,0.5999999999999996,1.09375,0.0,0.0,-0.09999999999999787,13.614999999999998,12.963999999999999,0.6509999999999998,1.5714285714285714
502469,2024-11-24T14:30:00Z,11,720,Holstein Kiel,15,1. FSV Mainz 05,0,3,AwayWin,4.0,4.0,holstein kiel,1. fsv mainz 05,0,0,0,0,0,0,0.5,0,2.5,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,7.111111111111111,6.216666666666668,0.0,0.0,5.0,7.0,0.0,0.0,141388888.8888889,2.178240740740741,2.1111111111111107,1.422222222222222,-0.7833333333333323,0.8880952380952383,0.0,0.0,0.20000000000000284,13.321,13.02,0.30100000000000016,1.1438784629133152
502468,2024-11-24T16:30:00Z,11,18,Borussia Mönchengladbach,20,FC St. Pauli,2,0,HomeWin,1.0,3.0,borussia monchengladbach,fc st. pauli,0,0,0,0,0,0,0.5,0,2.5,0,Normal,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,45000000.0,40000000.0,12.5,26.9,5000000.0,17.62,1.0,5.2,0.0,0.0,7.0,5.4,0.0,0.0,205000000.0,5.555555555555555,-6.0,0.14285714285714285,-0.20000000000000018,0.9629629629629629,0.0,0.0,-0.8999999999999986,13.537999999999998,12.334,1.2039999999999988,0.1923076923076923
